OBJECTID,BUSINESSNAME,PRINCIPALOWNER,EXPIRATIONDATE,GIS_LAST_MOD_DTTM,WEBSITE,WARD,STARTDATE,PROPOSALPOINTS,PHONE,OTHERCERTIFICATIONS,ORGANIZATIONTYPE,FAX,EMAIL,DATEESTABLISHED,CONTACTNAME,CERTIFICATIONNUMBER,BUSINESSDESC,BIDPRICEREDUCTION,ADDRESS,SBE,CATEGORIES,MAR_ID,XCOORD,YCOORD,LATITUDE,LONGITUDE
161,"Rodgers Brothers Custodial Services, Inc",George Rodgers,2021-09-24T00:00:00.000Z,2019-02-08T05:02:22.000Z,,5,2018-09-24T00:00:00.000Z,12,2025260030,,Corporation,2022694308,georgerodgersjr@aol.com,1972-04-01T00:00:00.000Z,George E Rodgers Jr,LSZX84614092021,".RBS operates a Solid Waste Facility in Northeast Washington, D.C. across from the main office. The facility process construction and demolition debris (C&D) and Solid Waste from various commercial waste streams. The facility extracts recyclable material into various grades which is the shipped to end users. RBS also provides various construction services such as Building Renovation, Repair, Upgrades as well as Site Excavation and Building Demolition.",.12,2230 LAWRENCE AVENUE NE WASHINGTON DC 20018 ,true,"Local Business Enterprise (LBE);Longtime Resident Business (LRB);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",286746,401968.57,139121.59,38.9199628804826,-76.9772995925091
162,"Rodia, LLC",Joelle Robinson,2021-03-22T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.rodiaresearch.com,7,2018-03-22T00:00:00.000Z,10,2025257381,,LLC,,info@rodiaresearch.com,2014-05-15T00:00:00.000Z,Joelle Robinson,LSR63543032021,"Rodia provides program evaluations, policy recommendations, data analysis and dissemination, youth and adult group facilitation, training and technical assistance to local organizations, state and federal governments. The purpose of the Company is to provide consulting services, characterized by a community-driven multidisciplinary approach, to improve the health and quality of life of communities; facilitate the development of a network of individuals, small business, community advocates, organizers, and thought leaders who are working to create an equitable society; and engage in any lawful act or activity for which a Limited Liability Company may be formed within the District of Columbia. Rodia is a consulting collaborative, comprised of a network of individuals and entities possessing expertise that support the mission and purpose of the company.",,3353 ALDEN PLACE NE Washington DC 20019 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",35578,403590.09,135919.64,38.8911134708045,-76.9586179039372
163,Rogers Yogodzinski LLP,"Edward Rogers;Debra Yogodzinski",2019-05-12T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.rylawdc.com,2,2016-05-04T00:00:00.000Z,12,2028646666,,Partnership,,erogers@rylawdc.com,2013-11-26T00:00:00.000Z,Edward Rogers,LSZR17632052019,Legal services,,1129 20TH STREET NW Washington DC 20036 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",278873,396139.25,137408.56,38.9045250525641,-77.0445102957359
164,Roig Communications LLC,"Geraldine Barrientos;Mariana Barrientos",2020-07-25T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.roigcommunications.com,1,2017-07-25T00:00:00.000Z,5,2404130668,,LLC,,geraldinebroig@roigcommunications.com,2014-06-26T00:00:00.000Z,Geraldine Barrientos,LS43101072020,"Roig Communications LLC is a cross-cultural marketing communications agency based in Washington, DC. We are dedicated to developing and executing breakthrough advertising and multicultural marketing communications programs for the Hispanic and Asian market.",,1921 KALORAMA ROAD NW Washington DC 20009 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);",235172,396004.73,139069.49,38.9194866697963,-77.0460708302644
165,"Dynamic Solutions for the Aging, LLC",Katrina Polk-Williams,2021-03-01T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.agingincommunities.org,8,2018-03-01T00:00:00.000Z,12,8333224464,,LLC,8663256392,drkatt@dsfaging.com,2007-09-26T00:00:00.000Z,Katrina Polk,LSDZR71829032021,"Dynamic Solution for the Aging was established in 2007 by Dr. Katrina Polk to provide innovative aging solutions to individuals and businesses. Dynamic Solutions strives to improve the quality of life and make sustainable independent community living possible for people 50+. It meets these goals through providing concierge services, creating plans for community aging and relocation efforts, and designing residential and commercial spaces for aging in place that promote opportunities for people and communities to focus on aging with dignity, independence, purpose, interconnectedness, and promise for the future.",,1885 TUBMAN ROAD SE WASHINGTON DC 20020 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",299070,401968.13,131403.48,38.8504352043553,-76.9773267713599
166,E-Logic Inc,Luis Padilla,2021-05-18T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.e-logic.us,2,2018-05-18T00:00:00.000Z,12,2024997837,,Corporation,7033496228,lpadilla@e-logic.us,2011-11-09T00:00:00.000Z,Luis Padilla,LSDR02347052021,"Information Technology, Audio Visual, Video Teleconference VTC, System installation and integration services. Added-Value Re seller of computer hardware and software.",.12,1025 CONNECTICUT AVENUE NW WASHINGTON DC 20036 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",241803,396587.94,137273.65,38.9033115921434,-77.0393367130133
167,"Nelsons Welding, Inc.",Delmus Nelson,2021-07-09T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.nelsonweldinginc.com,8,2018-07-09T00:00:00.000Z,12,2028893761,,Corporation,2028893760,nelsonwelding@netzero.com,2000-07-11T00:00:00.000Z,Delmus Nelson,LSDZR36127072021,"WELDING, Fabrication and Installation",.12,1101 W STREET SE WASHINGTON DC 20020 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",300894,400750.66,133065.74,38.8654114284565,-76.9913504407162
168,Nesmith Design Group,Cametrick Nesmith,2021-11-20T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.nesmithdesigngroup.com,5,2018-11-20T00:00:00.000Z,12,2023501924,,LLC,,c.nesmith@nesmithdesigngroup.com,2008-01-02T00:00:00.000Z,Cametrick Nesmith,LSDZR78233112021,"Nesmith Design Group is a full service design firm that offers custom architectural services in the design, production and construction administration of private residences, historic structures, commercial and retail projects. In all of our projects, the goal of Nesmith Design Group is to design beautiful buildings that are environmentally sensitive, which provide owners with spaces perfectly suited to their functional, aesthetic and budgetary requirements. Since our founding in 2008 we have been a leader in the field of “ISBU Architecture” and have built a reputation by designing and building energy and resource efficient buildings. Nesmith Design Group is a regional architectural practice with projects throughout the Washington DC metro area, placing a primary focus on The District of Columbia, Maryland, Virginia, North Carolina and South Carolina. The firm is eligible for licensure in other states.",.12,1303 HAMLIN STREET NE WASHINGTON DC 20017 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",68649,401049.01,139961.79,38.9275332491205,-76.9879021409368
169,"Rivendell International, Inc",Andrew Aurbach,2021-07-11T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.rivendell.tv,3,2018-07-11T00:00:00.000Z,12,202-744-1783,,Corporation,,apaurbach@rivendell.tv,1992-09-04T00:00:00.000Z,Andrew Aurbach,LSXR63212072021,"Consulting and community engagement focusing Sustainability, Urbanism, Placemaking, Experiential Services. We engage communities, produce videos and develop multi-platform applications for internet websites and mobile devices. We also work with organizations, government and communities in capacity building and strategic communications and public engagement including tactic such as social media, visualization (CAD and animation), mapping and other crowdsourcing techniques.",.12,3711 MORRISON STREET NW WASHINGTON DC 20015 ,true,"Local Business Enterprise (LBE);Longtime Resident Business (LRB);Small Business Enterprise (SBE);Resident Owned Business (ROB);",263993,393687.48,144034.92,38.9642030907849,-77.0728375116751
170,RizeUp Technology Training,DeWayne Holley,2021-11-26T00:00:00.000Z,2019-02-08T05:02:22.000Z,WWW.RUTRAINED.COM,8,2018-11-26T00:00:00.000Z,7,2022574653,,LLC,2025741522,dholley@rutrained.com,1998-04-15T00:00:00.000Z,DeWayne Holley,LSZ23637112021,Technology Training Center,.07,1130 VARNEY STREET SE WASHINGTON DC 20032 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",277895,401036.06,129875.85,38.8366752250471,-76.9880666938015
171,"RJ Electric Works, Inc.","Eleanor Sheler;Richard Sheler;Donna Sheler",2022-02-04T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.rjelectricworks.co,5,2019-02-04T00:00:00.000Z,12,2025296757,,Corporation,2025296757,rjelectricworks@aol.com,1998-03-30T00:00:00.000Z,Donna Sheler,LSDZR65495022022,"Electrical contracting for installation, repair/troubleshooting, electrical safety inspection, cost estimating and budget development, electrical configuration and design",.12,2505 17TH STREET NE WASHINGTON DC 20018 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",46541,401723.01,139398.19,38.9224550985022,-76.9801305536791
172,RK Solution LLC,Ronald Flowers,2021-01-16T00:00:00.000Z,2019-02-08T05:02:22.000Z,,4,2018-01-16T00:00:00.000Z,7,2028291615,,LLC,,,2015-11-01T00:00:00.000Z,Ronald Flowers,LR13435012021,"Our primary focus is the sales of heavy and medium duty commercial trucks and buses. We have are capable of sourcing OEM whole goods for International, Hino, Mitsubishi, Fuso, and IC Bus brands.",,7705 ALASKA AVENUE NW Washington DC 20012 ,false,"Local Business Enterprise (LBE);Resident Owned Business (ROB);",253568,397611.95,146099.47,38.9828204751666,-77.0275619013083
173,Kumi Construction Management Corporation,Charles Kumi,2019-09-23T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.kumicm.com,3,2016-09-14T00:00:00.000Z,7,2026848858,,Corporation,2027475721,ckumi@kumicm.com,2007-02-20T00:00:00.000Z,Charles Kumi,LSD46052092019,"Engineering, Construction and Construction Management Services",,4530 WISCONSIN AVENUE NW WASHINGTON DC 20016 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);",264426,393009.1,142385.29,38.9493376587746,-77.0806482333245
174,"KVA Electrical Contractors, Inc.",Jeffrey Knight,2021-09-19T00:00:00.000Z,2019-02-08T05:02:22.000Z,,7,2018-09-19T00:00:00.000Z,9,2027451890,,Corporation,2027451891,jnfo@kvaelectrical.net,1989-04-10T00:00:00.000Z,Jeffrey Knight,LSDZ24793092021,"Heavy ups and panel changes, Embassies, Shopping centers, high rise buildings, schools, day care facilities, condominiums, white boxes, restaurants, fire alarms, residential building, and tenant fit outs, slabs and new ground up construction. Low voltage systems include phone, data, cable, structured cable, smart houses, cameras, CCTV, sound systems and alarms",.09,4193 MINNESOTA AVENUE NE WASHINGTON DC 20019 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",25872,404846.94,136952.31,38.9004101067508,-76.9441232162791
175,"KZN Consulting, Inc",Ashish Tonse,2020-04-26T00:00:00.000Z,2019-02-08T05:02:22.000Z,http://kznconsulting.com,2,2017-04-26T00:00:00.000Z,7,3014043987,,Corporation,,ashish@kznconsulting.com,2010-11-22T00:00:00.000Z,Ashish Tonse,LSZ28496042020,"At KZN, we aim to bring great technology tools and solutions to supercharge your business and agency. We have worked with multiple DC government agencies all the way from providing strategic advice to senior executives, business process optimization to mid-level executives, software execution, and mentorship to customers at all levels. We constantly observe trends in the technology industry and pick technologies based on where the industry is headed, not just where the industry has been. We believe that government shouldnt always play catchup to the private sector in terms of technology, but should leapfrog the industry by pioneering innovative solutions through smart public-private partnerships.",,1200 G STREET NW Washington DC 20005 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",278917,397527.87,136688.58,38.8980442187881,-77.0284984104825
176,L&M Policy Research,"Lisa Green;MYA TANAMOR",2021-02-27T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.LMpolicyresearch.com,2,2018-02-27T00:00:00.000Z,9,2025066183,,LLC,2026882936,mtanamor@lmpolicyresearch.com,2004-01-06T00:00:00.000Z,Myra Tanamor,LSDZ98160022021,"Founded in 2004, L&M combines a deep knowledge of public and private health care issues with extensive experience in qualitative and quantitative research methods and health services management and operations.",,1743 CONNECTICUT AVENUE NW WASHINGTON DC 20009 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",279372,396053.65,138441.73,38.9138318215457,-77.0455031087747
177,"ARCK, LLC","Vaughn Clark;Khalil Nash",2020-04-06T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.arckllc.com,6,2017-04-06T00:00:00.000Z,12,2026887231,,LLC,2026445220,knash@arckllc.com,2016-11-21T00:00:00.000Z,Khalil Nash,LSDZR39692042020,"ARCK, LLC is an Information Technology consulting firm serving the Washington Metro area with top quality engineers who have a keen interest in providing solution-based services and customer satisfaction. We offer the full spectrum of support, from engineering services to information management to government and commercial agencies, which we tailor to meet the individual requirements of each customer.",,1039 5TH STREET SE Washington DC 20003 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",307719,400006.69,134449.57,38.8778778472407,-76.9999229002999
178,"Are Times, LLC",Arelowo Alao,2020-01-18T00:00:00.000Z,2019-02-08T05:02:22.000Z,aretimes.com,4,2017-01-03T00:00:00.000Z,10,2402477368,,LLC,2026567115,support@aretimes.com,2007-11-21T00:00:00.000Z,Arelowo Alao,LSR90593012020,"Empower our clients with solutions that will add value to their organizations, using the latest methodologies and best resources to perform above and beyond their expectations",,3263 BEECH STREET NW WASHINGTON DC 20015 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",261050,394747.98,145675.66,38.9789902425574,-77.0606134227167
